zip,cbsa,res_ratio,bus_ratio,oth_ratio,tot_ratio
24006,40220,1.000000000,1.000000000,1.000000000,1.000000000
37396,16860,1.000000000,1.000000000,0.000000000,1.000000000
43905,48540,1.000000000,0.000000000,1.000000000,1.000000000
41630,99999,1.000000000,1.000000000,1.000000000,1.000000000
41563,99999,1.000000000,0.000000000,1.000000000,1.000000000
46885,23060,1.000000000,1.000000000,1.000000000,1.000000000
54123,11540,1.000000000,1.000000000,1.000000000,1.000000000
58363,99999,1.000000000,1.000000000,1.000000000,1.000000000
59067,13740,1.000000000,0.000000000,1.000000000,1.000000000
60113,40300,1.000000000,0.000000000,1.000000000,1.000000000
74148,46140,1.000000000,1.000000000,1.000000000,1.000000000
77218,26420,1.000000000,1.000000000,1.000000000,1.000000000
78067,49820,1.000000000,0.000000000,1.000000000,1.000000000
82833,43260,0.000000000,0.000000000,1.000000000,1.000000000
83012,27220,1.000000000,1.000000000,1.000000000,1.000000000
80939,17820,0.000000000,1.000000000,1.000000000,1.000000000
80264,19740,0.000000000,1.000000000,1.000000000,1.000000000
83235,99999,1.000000000,1.000000000,1.000000000,1.000000000
97708,13460,1.000000000,1.000000000,1.000000000,1.000000000
10055,35620,0.000000000,1.000000000,1.000000000,1.000000000
12456,28740,1.000000000,0.000000000,1.000000000,1.000000000
17949,39060,1.000000000,1.000000000,1.000000000,1.000000000
21130,12580,1.000000000,1.000000000,1.000000000,1.000000000
27256,20500,0.000000000,0.000000000,1.000000000,1.000000000
33093,33100,1.000000000,1.000000000,1.000000000,1.000000000
58725,33500,1.000000000,0.000000000,1.000000000,1.000000000
65532,99999,1.000000000,0.000000000,1.000000000,1.000000000
68437,99999,1.000000000,1.000000000,1.000000000,1.000000000
73155,36420,1.000000000,1.000000000,1.000000000,1.000000000
74546,32540,1.000000000,0.000000000,1.000000000,1.000000000
77001,26420,1.000000000,1.000000000,1.000000000,1.000000000
82831,99999,0.052083333,0.000000000,0.080000000,0.057851240
82831,23940,0.302083333,0.000000000,0.480000000,0.338842975
82831,43260,0.645833333,0.000000000,0.440000000,0.603305785
83446,99999,1.000000000,1.000000000,1.000000000,1.000000000
89152,29820,0.000000000,0.000000000,1.000000000,1.000000000
95910,99999,1.000000000,0.000000000,1.000000000,1.000000000
06409,25540,1.000000000,1.000000000,1.000000000,1.000000000
07926,35620,1.000000000,1.000000000,1.000000000,1.000000000
15134,38300,1.000000000,1.000000000,1.000000000,1.000000000
29222,17900,0.000000000,0.000000000,1.000000000,1.000000000
40233,31140,1.000000000,1.000000000,1.000000000,1.000000000
52619,22800,1.000000000,1.000000000,1.000000000,1.000000000
59448,99999,1.000000000,1.000000000,1.000000000,1.000000000
63770,16020,0.285714286,0.000000000,1.000000000,0.300000000
63770,99999,0.714285714,0.000000000,0.000000000,0.700000000
67733,99999,1.000000000,1.000000000,0.000000000,1.000000000
80037,19740,1.000000000,1.000000000,0.000000000,1.000000000
88125,38780,1.000000000,1.000000000,0.000000000,1.000000000
91976,41740,1.000000000,1.000000000,1.000000000,1.000000000
94915,41860,1.000000000,1.000000000,1.000000000,1.000000000
95471,42220,1.000000000,1.000000000,0.000000000,1.000000000
97269,38900,1.000000000,1.000000000,1.000000000,1.000000000
99151,44060,0.000000000,0.000000000,1.000000000,1.000000000
99213,44060,1.000000000,1.000000000,1.000000000,1.000000000
04992,99999,1.000000000,0.000000000,1.000000000,1.000000000
08014,37980,1.000000000,1.000000000,1.000000000,1.000000000
19477,37980,1.000000000,1.000000000,1.000000000,1.000000000
25059,13220,0.617647059,0.000000000,0.000000000,0.608695652
25059,99999,0.161764706,1.000000000,0.000000000,0.173913043
25059,16620,0.220588235,0.000000000,0.000000000,0.217391304
25817,13220,1.000000000,0.000000000,1.000000000,1.000000000
36454,99999,1.000000000,1.000000000,1.000000000,1.000000000
53540,99999,1.000000000,0.000000000,1.000000000,1.000000000
53127,33340,1.000000000,1.000000000,1.000000000,1.000000000
57420,99999,1.000000000,1.000000000,1.000000000,1.000000000
59240,99999,1.000000000,0.000000000,1.000000000,1.000000000
61471,15460,1.000000000,1.000000000,0.000000000,1.000000000
67515,99999,1.000000000,1.000000000,1.000000000,1.000000000
68529,30700,1.000000000,1.000000000,1.000000000,1.000000000
72465,99999,1.000000000,0.000000000,1.000000000,1.000000000
84634,99999,1.000000000,0.000000000,1.000000000,1.000000000
87034,24380,0.000000000,1.000000000,0.000000000,1.000000000
88264,26020,1.000000000,1.000000000,0.000000000,1.000000000
93712,23420,1.000000000,1.000000000,1.000000000,1.000000000
97242,38900,1.000000000,1.000000000,1.000000000,1.000000000
83520,99999,1.000000000,1.000000000,1.000000000,1.000000000
02712,39300,1.000000000,1.000000000,1.000000000,1.000000000
11351,35620,0.000000000,1.000000000,1.000000000,1.000000000
17122,25420,0.000000000,0.000000000,1.000000000,1.000000000
18357,20700,0.000000000,1.000000000,0.000000000,1.000000000
21522,99999,0.000000000,1.000000000,0.000000000,1.000000000
25305,16620,0.000000000,1.000000000,1.000000000,1.000000000
33744,45300,1.000000000,1.000000000,1.000000000,1.000000000
36763,99999,0.000000000,0.000000000,1.000000000,1.000000000
50269,99999,0.984615385,1.000000000,0.000000000,0.984848485
50269,47940,0.015384615,0.000000000,0.000000000,0.015151515
58838,99999,1.000000000,1.000000000,1.000000000,1.000000000
64432,32340,1.000000000,1.000000000,1.000000000,1.000000000
78146,13300,1.000000000,1.000000000,0.000000000,1.000000000
95433,42220,1.000000000,1.000000000,1.000000000,1.000000000
97282,38900,1.000000000,1.000000000,1.000000000,1.000000000
98542,16500,1.000000000,1.000000000,1.000000000,1.000000000
98395,42660,1.000000000,1.000000000,1.000000000,1.000000000
01937,14460,0.000000000,0.000000000,1.000000000,1.000000000
32654,23540,0.000000000,0.000000000,1.000000000,1.000000000
91394,31080,1.000000000,1.000000000,1.000000000,1.000000000
98602,99999,1.000000000,0.000000000,1.000000000,1.000000000
06723,35300,1.000000000,1.000000000,1.000000000,1.000000000
07096,35620,1.000000000,1.000000000,1.000000000,1.000000000
14539,40380,1.000000000,0.000000000,1.000000000,1.000000000
36455,99999,0.000000000,1.000000000,0.000000000,1.000000000
52071,99999,1.000000000,1.000000000,1.000000000,1.000000000
54517,99999,1.000000000,1.000000000,1.000000000,1.000000000
62292,99999,1.000000000,0.000000000,1.000000000,1.000000000
84649,99999,1.000000000,0.000000000,1.000000000,1.000000000
96805,46520,1.000000000,1.000000000,1.000000000,1.000000000
97250,38900,0.000000000,1.000000000,1.000000000,1.000000000
12433,28740,1.000000000,1.000000000,1.000000000,1.000000000
14556,40380,1.000000000,1.000000000,1.000000000,1.000000000
24168,32300,1.000000000,1.000000000,1.000000000,1.000000000
34740,36740,1.000000000,1.000000000,1.000000000,1.000000000
44850,35940,1.000000000,0.000000000,1.000000000,1.000000000
55487,33460,0.000000000,1.000000000,0.000000000,1.000000000
77224,26420,1.000000000,1.000000000,1.000000000,1.000000000
79003,99999,1.000000000,0.000000000,1.000000000,1.000000000
79056,99999,1.000000000,1.000000000,0.000000000,1.000000000
81138,99999,1.000000000,0.000000000,1.000000000,1.000000000
85634,46060,1.000000000,1.000000000,1.000000000,1.000000000
95836,49700,1.000000000,1.000000000,0.000000000,0.666666667
95836,40900,0.000000000,0.000000000,1.000000000,0.333333333
98811,48300,0.000000000,1.000000000,0.000000000,1.000000000
08042,37980,0.000000000,0.000000000,1.000000000,1.000000000
25721,26580,1.000000000,1.000000000,1.000000000,1.000000000
52066,99999,1.000000000,1.000000000,1.000000000,1.000000000
49871,32100,1.000000000,0.000000000,1.000000000,1.000000000
57756,99999,1.000000000,0.000000000,1.000000000,1.000000000
65278,33620,1.000000000,0.000000000,1.000000000,1.000000000
73938,99999,1.000000000,1.000000000,0.000000000,1.000000000
96863,46520,0.000000000,1.000000000,1.000000000,1.000000000
15053,38300,1.000000000,1.000000000,1.000000000,1.000000000
58343,99999,1.000000000,0.000000000,1.000000000,1.000000000
71831,26260,0.776119403,1.000000000,1.000000000,0.788732394
71831,99999,0.223880597,0.000000000,0.000000000,0.211267606
87018,10740,1.000000000,0.000000000,1.000000000,1.000000000
95511,21700,1.000000000,1.000000000,1.000000000,1.000000000
95267,44700,1.000000000,1.000000000,1.000000000,1.000000000
97752,39260,1.000000000,0.000000000,0.000000000,1.000000000
04925,99999,1.000000000,1.000000000,1.000000000,1.000000000
07763,35620,1.000000000,1.000000000,1.000000000,1.000000000
14874,18500,1.000000000,0.000000000,1.000000000,1.000000000
15673,38300,0.000000000,0.000000000,1.000000000,1.000000000
19435,37980,1.000000000,1.000000000,1.000000000,1.000000000
25332,16620,1.000000000,1.000000000,1.000000000,1.000000000
43927,48540,1.000000000,1.000000000,1.000000000,1.000000000
62973,99999,0.000000000,0.000000000,1.000000000,1.000000000
71999,11660,0.000000000,1.000000000,0.000000000,1.000000000
87064,21580,1.000000000,0.000000000,1.000000000,1.000000000
87830,99999,1.000000000,1.000000000,1.000000000,1.000000000
88055,43500,1.000000000,1.000000000,0.000000000,1.000000000
02829,39300,0.000000000,0.000000000,1.000000000,1.000000000
15695,38300,0.000000000,0.000000000,1.000000000,1.000000000
16853,44300,1.000000000,1.000000000,1.000000000,1.000000000
17534,29540,1.000000000,1.000000000,1.000000000,1.000000000
38760,24740,1.000000000,1.000000000,0.000000000,1.000000000
68068,36540,1.000000000,1.000000000,0.000000000,1.000000000
82640,99999,1.000000000,0.000000000,1.000000000,1.000000000
84638,99999,1.000000000,1.000000000,1.000000000,1.000000000
86438,29420,1.000000000,1.000000000,0.000000000,1.000000000
94575,41860,0.000000000,1.000000000,0.000000000,1.000000000
02477,14460,0.000000000,1.000000000,0.000000000,1.000000000
16253,38300,1.000000000,1.000000000,1.000000000,1.000000000
19375,37980,0.000000000,0.000000000,1.000000000,1.000000000
33191,33100,0.000000000,1.000000000,1.000000000,1.000000000
63828,99999,0.000000000,1.000000000,1.000000000,1.000000000
65218,17860,0.000000000,1.000000000,0.000000000,1.000000000
72575,12900,0.000000000,0.000000000,1.000000000,1.000000000
79058,11100,0.730769231,0.000000000,0.750000000,0.578947368
79058,20300,0.269230769,1.000000000,0.250000000,0.421052632
79406,31180,0.000000000,1.000000000,0.000000000,1.000000000
79940,21340,1.000000000,1.000000000,1.000000000,1.000000000
87551,21580,1.000000000,1.000000000,1.000000000,1.000000000
95155,41940,1.000000000,1.000000000,1.000000000,1.000000000
95813,40900,1.000000000,1.000000000,1.000000000,1.000000000
19731,37980,1.000000000,0.000000000,1.000000000,1.000000000
12750,99999,1.000000000,1.000000000,1.000000000,1.000000000
15951,27780,0.000000000,1.000000000,1.000000000,1.000000000
25090,13220,1.000000000,1.000000000,0.000000000,1.000000000
26561,99999,0.500000000,0.000000000,1.000000000,0.666666667
26561,21900,0.500000000,0.000000000,0.000000000,0.333333333
29677,24860,0.000000000,1.000000000,0.000000000,1.000000000
31998,17980,0.000000000,0.000000000,1.000000000,1.000000000
62762,44100,0.000000000,1.000000000,0.000000000,1.000000000
71348,10780,0.000000000,0.000000000,1.000000000,1.000000000
28287,16740,0.000000000,1.000000000,1.000000000,1.000000000
72026,99999,1.000000000,1.000000000,1.000000000,1.000000000
75378,19100,1.000000000,1.000000000,1.000000000,1.000000000
78050,41700,1.000000000,1.000000000,0.000000000,1.000000000
93260,47300,1.000000000,1.000000000,1.000000000,1.000000000
17371,49620,1.000000000,0.000000000,1.000000000,1.000000000
20530,47900,0.000000000,1.000000000,1.000000000,1.000000000
35893,26620,0.000000000,1.000000000,0.000000000,1.000000000
40582,30460,1.000000000,1.000000000,1.000000000,1.000000000
51341,43980,1.000000000,0.000000000,1.000000000,1.000000000
49808,32100,0.000000000,0.000000000,1.000000000,1.000000000
57714,99999,1.000000000,0.000000000,1.000000000,1.000000000
73770,99999,1.000000000,1.000000000,1.000000000,1.000000000
74360,33060,1.000000000,1.000000000,1.000000000,1.000000000
78661,12420,0.000000000,1.000000000,0.000000000,1.000000000
97238,38900,1.000000000,1.000000000,1.000000000,1.000000000
14752,27460,1.000000000,0.000000000,1.000000000,1.000000000
20414,47900,0.000000000,1.000000000,0.000000000,1.000000000
25139,13220,1.000000000,1.000000000,0.000000000,1.000000000
77443,20900,0.000000000,1.000000000,0.000000000,1.000000000
79719,99999,1.000000000,1.000000000,0.000000000,1.000000000
99136,39420,1.000000000,1.000000000,0.000000000,1.000000000
00975,41980,0.000000000,1.000000000,1.000000000,1.000000000
22430,47900,0.000000000,0.000000000,1.000000000,1.000000000
59760,14580,1.000000000,0.000000000,1.000000000,1.000000000
70146,35380,0.000000000,1.000000000,1.000000000,1.000000000
80541,22660,0.000000000,1.000000000,0.000000000,1.000000000
16835,44300,0.000000000,1.000000000,1.000000000,1.000000000
20857,47900,0.000000000,1.000000000,1.000000000,1.000000000
21023,12580,1.000000000,1.000000000,0.000000000,1.000000000
53026,43100,1.000000000,0.000000000,1.000000000,1.000000000
94972,42220,1.000000000,1.000000000,0.000000000,1.000000000
95981,49700,0.000000000,1.000000000,0.666666667,0.750000000
95981,99999,0.000000000,0.000000000,0.333333333,0.250000000
97290,38900,1.000000000,1.000000000,1.000000000,1.000000000
05609,12740,0.000000000,1.000000000,1.000000000,1.000000000
10275,35620,0.000000000,0.000000000,1.000000000,1.000000000
40574,30460,1.000000000,1.000000000,1.000000000,1.000000000
40410,99999,0.000000000,0.000000000,1.000000000,1.000000000
58109,22020,1.000000000,1.000000000,1.000000000,1.000000000
74752,99999,0.000000000,0.000000000,1.000000000,1.000000000
74837,99999,1.000000000,0.000000000,1.000000000,1.000000000
88065,43500,0.000000000,1.000000000,1.000000000,1.000000000
18913,37980,1.000000000,0.000000000,1.000000000,1.000000000
19052,37980,1.000000000,1.000000000,1.000000000,1.000000000
72572,12900,0.186915888,0.000000000,0.000000000,0.183486239
72572,99999,0.813084112,1.000000000,1.000000000,0.816513761
78285,41700,0.000000000,0.000000000,1.000000000,1.000000000
92341,40140,1.000000000,1.000000000,0.000000000,1.000000000
98430,42660,0.000000000,1.000000000,1.000000000,1.000000000
13062,27060,1.000000000,0.000000000,1.000000000,1.000000000
45859,99999,1.000000000,1.000000000,0.000000000,1.000000000
99568,99999,1.000000000,0.000000000,1.000000000,1.000000000
06487,35300,1.000000000,1.000000000,1.000000000,1.000000000
12724,99999,1.000000000,0.000000000,1.000000000,1.000000000
15446,38300,1.000000000,1.000000000,1.000000000,1.000000000
46856,23060,1.000000000,1.000000000,1.000000000,1.000000000
59033,99999,1.000000000,0.000000000,1.000000000,1.000000000
70556,29180,1.000000000,1.000000000,1.000000000,1.000000000
13784,18660,1.000000000,0.000000000,1.000000000,1.000000000
17943,39060,1.000000000,0.000000000,1.000000000,1.000000000
20429,47900,0.000000000,1.000000000,0.000000000,1.000000000
79377,29500,1.000000000,0.000000000,1.000000000,1.000000000
84712,99999,1.000000000,0.000000000,1.000000000,1.000000000
17533,29540,0.000000000,0.000000000,1.000000000,1.000000000
56328,99999,1.000000000,0.000000000,1.000000000,1.000000000
99146,99999,1.000000000,0.000000000,1.000000000,1.000000000
45132,99999,0.000000000,0.000000000,1.000000000,1.000000000
06440,14860,0.000000000,0.000000000,1.000000000,1.000000000
08342,12100,0.000000000,0.000000000,1.000000000,1.000000000
29614,24860,1.000000000,1.000000000,0.000000000,1.000000000
37383,46100,0.000000000,1.000000000,1.000000000,1.000000000
77655,13140,1.000000000,1.000000000,0.000000000,1.000000000
93237,47300,0.000000000,1.000000000,0.000000000,1.000000000
96705,28180,0.000000000,1.000000000,1.000000000,1.000000000
95571,21700,0.000000000,1.000000000,1.000000000,1.000000000
38578,18900,1.000000000,1.000000000,0.000000000,1.000000000
95435,17340,1.000000000,1.000000000,0.000000000,1.000000000
99557,99999,0.000000000,0.000000000,1.000000000,1.000000000
42063,32460,0.000000000,0.000000000,1.000000000,1.000000000
54980,36780,1.000000000,0.000000000,1.000000000,1.000000000
84516,99999,0.000000000,1.000000000,1.000000000,1.000000000
84007,99999,1.000000000,0.000000000,1.000000000,1.000000000
88133,17580,1.000000000,1.000000000,0.000000000,1.000000000
18349,20700,0.000000000,1.000000000,0.000000000,1.000000000
39161,27140,0.000000000,1.000000000,0.000000000,1.000000000
43117,18140,0.000000000,1.000000000,0.000000000,1.000000000
43111,18140,1.000000000,1.000000000,0.000000000,1.000000000
88439,29780,1.000000000,0.000000000,1.000000000,1.000000000
15915,27780,0.000000000,0.000000000,1.000000000,1.000000000
21105,12580,0.000000000,1.000000000,0.000000000,1.000000000
56344,99999,0.000000000,1.000000000,0.000000000,1.000000000
59913,28060,1.000000000,0.000000000,1.000000000,1.000000000
87115,10740,0.000000000,1.000000000,1.000000000,1.000000000
29613,24860,0.000000000,1.000000000,0.000000000,1.000000000
40063,99999,0.000000000,1.000000000,1.000000000,1.000000000
50012,11180,0.000000000,1.000000000,1.000000000,1.000000000
60055,16980,0.000000000,0.000000000,1.000000000,1.000000000
59231,99999,0.000000000,0.000000000,1.000000000,1.000000000
68109,36540,1.000000000,1.000000000,1.000000000,1.000000000
73624,99999,1.000000000,0.000000000,1.000000000,1.000000000
94974,41860,0.000000000,1.000000000,0.000000000,1.000000000
47324,39980,1.000000000,1.000000000,0.000000000,1.000000000
27498,24660,0.000000000,1.000000000,1.000000000,1.000000000
35295,13820,0.000000000,0.000000000,1.000000000,1.000000000
97298,38900,1.000000000,1.000000000,1.000000000,1.000000000
14537,40380,1.000000000,0.000000000,1.000000000,1.000000000
16039,38300,0.000000000,0.000000000,1.000000000,1.000000000
20064,47900,0.000000000,1.000000000,0.000000000,1.000000000
20505,47900,0.000000000,1.000000000,0.000000000,1.000000000
77457,13060,1.000000000,1.000000000,0.000000000,1.000000000
49263,27100,1.000000000,0.000000000,1.000000000,1.000000000
62256,41180,0.000000000,0.000000000,1.000000000,1.000000000
66647,45820,1.000000000,1.000000000,1.000000000,1.000000000
89595,39900,0.000000000,0.000000000,1.000000000,1.000000000
96068,45000,0.000000000,0.000000000,1.000000000,1.000000000
27213,20500,0.000000000,0.000000000,1.000000000,1.000000000
86042,43320,0.000000000,0.000000000,1.000000000,1.000000000
16132,35260,1.000000000,0.000000000,1.000000000,1.000000000
18971,37980,0.000000000,0.000000000,1.000000000,1.000000000
40452,19220,0.000000000,0.000000000,1.000000000,1.000000000
45349,44220,1.000000000,1.000000000,0.000000000,1.000000000
78338,28780,0.000000000,1.000000000,0.000000000,1.000000000
84316,36260,1.000000000,1.000000000,1.000000000,1.000000000
00742,41980,0.000000000,0.000000000,1.000000000,1.000000000
28662,99999,0.000000000,0.000000000,1.000000000,1.000000000
62829,99999,0.000000000,0.000000000,1.000000000,1.000000000
79236,99999,0.000000000,0.000000000,1.000000000,1.000000000
96777,25900,1.000000000,0.000000000,1.000000000,1.000000000
99690,99999,0.000000000,0.000000000,1.000000000,1.000000000
99686,99999,1.000000000,1.000000000,1.000000000,1.000000000
38723,24740,0.000000000,1.000000000,0.000000000,1.000000000
89039,29820,1.000000000,1.000000000,0.000000000,1.000000000
04954,99999,0.000000000,0.000000000,1.000000000,1.000000000
47704,21780,1.000000000,1.000000000,1.000000000,1.000000000
62891,99999,1.000000000,0.000000000,1.000000000,1.000000000
79832,99999,0.000000000,1.000000000,0.000000000,1.000000000
87527,21580,0.000000000,0.000000000,1.000000000,1.000000000
28288,16740,0.000000000,1.000000000,0.000000000,1.000000000
92280,40140,1.000000000,1.000000000,1.000000000,1.000000000
08018,37980,0.000000000,0.000000000,1.000000000,1.000000000
17832,44980,1.000000000,1.000000000,0.000000000,1.000000000
80131,19740,0.000000000,1.000000000,0.000000000,1.000000000
84531,99999,1.000000000,1.000000000,0.000000000,1.000000000
13261,45060,0.000000000,0.000000000,1.000000000,1.000000000
30098,12060,0.000000000,1.000000000,0.000000000,1.000000000
84148,41620,0.000000000,1.000000000,0.000000000,1.000000000
29659,99999,1.000000000,1.000000000,1.000000000,1.000000000
46298,26900,0.000000000,1.000000000,0.000000000,1.000000000
95545,21700,0.000000000,1.000000000,0.000000000,1.000000000
20070,47900,0.000000000,1.000000000,0.000000000,1.000000000
48870,24340,0.000000000,1.000000000,0.000000000,1.000000000
20661,47900,0.000000000,0.000000000,1.000000000,1.000000000
25866,13220,0.000000000,1.000000000,0.000000000,1.000000000
17310,23900,1.000000000,0.000000000,1.000000000,1.000000000
38880,46180,0.000000000,1.000000000,0.000000000,1.000000000
61130,40420,1.000000000,1.000000000,1.000000000,1.000000000
59026,13740,1.000000000,0.000000000,1.000000000,1.000000000
30573,99999,1.000000000,0.000000000,1.000000000,1.000000000
47437,13260,1.000000000,1.000000000,1.000000000,1.000000000
99632,99999,0.000000000,0.000000000,1.000000000,1.000000000
07845,35620,0.000000000,0.000000000,1.000000000,1.000000000
16108,35260,0.000000000,1.000000000,1.000000000,1.000000000
20206,47900,0.000000000,1.000000000,0.000000000,1.000000000
23304,47260,0.000000000,1.000000000,0.000000000,1.000000000
41173,26580,0.000000000,0.000000000,1.000000000,1.000000000
17920,14100,1.000000000,0.000000000,1.000000000,1.000000000
20212,47900,0.000000000,1.000000000,1.000000000,1.000000000
72059,99999,0.000000000,0.000000000,1.000000000,1.000000000
06064,25540,0.000000000,1.000000000,0.000000000,1.000000000
06701,35300,0.000000000,0.000000000,1.000000000,1.000000000
75637,99999,0.000000000,0.000000000,1.000000000,1.000000000
52701,17540,1.000000000,0.000000000,1.000000000,1.000000000
99833,99999,0.000000000,0.000000000,1.000000000,1.000000000
15460,38300,0.000000000,0.000000000,1.000000000,1.000000000
77973,47020,0.000000000,1.000000000,0.000000000,1.000000000
86436,29420,1.000000000,1.000000000,0.000000000,1.000000000
17177,25420,0.000000000,1.000000000,0.000000000,1.000000000
17779,30820,1.000000000,1.000000000,0.000000000,1.000000000
79941,21340,1.000000000,1.000000000,1.000000000,1.000000000
27943,28620,0.000000000,1.000000000,0.000000000,1.000000000
29834,12260,0.000000000,1.000000000,0.000000000,1.000000000
39558,25060,0.000000000,1.000000000,0.000000000,1.000000000
74192,46140,0.000000000,0.000000000,1.000000000,1.000000000
77473,26420,0.000000000,1.000000000,0.000000000,1.000000000
99607,99999,0.000000000,0.000000000,1.000000000,1.000000000
07799,35620,0.000000000,1.000000000,0.000000000,1.000000000
15422,38300,0.000000000,0.000000000,1.000000000,1.000000000
17506,29540,1.000000000,0.000000000,1.000000000,1.000000000
32079,27260,0.000000000,1.000000000,0.000000000,1.000000000
45783,99999,0.000000000,1.000000000,0.000000000,1.000000000
46537,38500,0.000000000,0.000000000,1.000000000,1.000000000
50673,47940,0.000000000,0.000000000,1.000000000,1.000000000
61315,36837,0.000000000,0.000000000,1.000000000,1.000000000
79032,38380,1.000000000,0.000000000,0.000000000,1.000000000
23429,99999,0.000000000,1.000000000,0.000000000,1.000000000
95555,21700,0.000000000,1.000000000,1.000000000,1.000000000
43005,34540,0.000000000,1.000000000,0.000000000,1.000000000
79010,11100,1.000000000,1.000000000,0.000000000,1.000000000
25725,26580,1.000000000,1.000000000,1.000000000,1.000000000
27593,39580,0.000000000,1.000000000,0.000000000,1.000000000
36556,33660,0.000000000,1.000000000,0.000000000,1.000000000
64781,99999,1.000000000,0.000000000,1.000000000,1.000000000
82010,16940,0.000000000,0.000000000,1.000000000,1.000000000
96125,99999,1.000000000,1.000000000,1.000000000,1.000000000
49413,99999,0.000000000,1.000000000,0.000000000,1.000000000
87364,22140,0.000000000,1.000000000,0.000000000,1.000000000
95427,46380,1.000000000,1.000000000,1.000000000,1.000000000
45062,17140,0.000000000,0.000000000,1.000000000,1.000000000
86011,22380,0.000000000,1.000000000,0.000000000,1.000000000
87562,29780,0.000000000,0.000000000,1.000000000,1.000000000
24836,99999,0.000000000,1.000000000,0.000000000,1.000000000
27825,99999,1.000000000,1.000000000,0.000000000,1.000000000
44424,49660,1.000000000,0.000000000,1.000000000,1.000000000
49075,44780,0.000000000,1.000000000,0.000000000,1.000000000
72829,40780,0.000000000,0.000000000,1.000000000,1.000000000
23427,99999,0.000000000,1.000000000,0.000000000,1.000000000
87327,23700,0.000000000,1.000000000,1.000000000,1.000000000
15736,38300,0.000000000,1.000000000,0.000000000,1.000000000
31086,31420,0.000000000,1.000000000,0.000000000,1.000000000
32683,23540,0.000000000,0.000000000,1.000000000,1.000000000
75097,19100,0.000000000,0.000000000,1.000000000,1.000000000
17323,49620,1.000000000,0.000000000,1.000000000,1.000000000
20533,47900,0.000000000,1.000000000,0.000000000,1.000000000
08603,45940,1.000000000,1.000000000,1.000000000,1.000000000
79730,99999,0.000000000,1.000000000,0.000000000,1.000000000
14233,15380,0.000000000,0.000000000,1.000000000,1.000000000
25441,47900,0.000000000,0.000000000,1.000000000,1.000000000
44888,35940,0.000000000,1.000000000,0.000000000,1.000000000
99766,99999,0.000000000,0.000000000,1.000000000,1.000000000
34249,35840,0.000000000,1.000000000,1.000000000,1.000000000
45055,17140,1.000000000,0.000000000,1.000000000,1.000000000
99561,99999,1.000000000,0.000000000,1.000000000,1.000000000
15781,99999,0.000000000,1.000000000,0.000000000,1.000000000
89599,39900,0.000000000,0.000000000,1.000000000,1.000000000
18827,99999,0.000000000,1.000000000,0.000000000,1.000000000
30499,99999,0.000000000,1.000000000,1.000000000,1.000000000
61331,19940,0.000000000,1.000000000,0.000000000,1.000000000
97902,36620,0.000000000,0.000000000,1.000000000,1.000000000
15443,38300,0.000000000,0.000000000,1.000000000,1.000000000
47282,35860,1.000000000,0.000000000,1.000000000,1.000000000
61027,23300,0.000000000,0.000000000,1.000000000,1.000000000
10117,35620,0.000000000,0.000000000,1.000000000,1.000000000
18234,42540,1.000000000,1.000000000,0.000000000,1.000000000
72149,42620,0.000000000,1.000000000,0.000000000,1.000000000
16631,11020,0.000000000,1.000000000,0.000000000,1.000000000
46047,99999,0.000000000,0.000000000,1.000000000,1.000000000
08095,37980,0.000000000,0.000000000,1.000000000,1.000000000
12820,24020,0.000000000,0.000000000,1.000000000,1.000000000
95930,99999,0.083333333,0.000000000,1.000000000,0.153846154
95930,17020,0.916666667,0.000000000,0.000000000,0.846153846
10131,35620,0.000000000,0.000000000,1.000000000,1.000000000
45155,99999,0.000000000,0.000000000,1.000000000,1.000000000
95676,49700,0.000000000,0.000000000,1.000000000,1.000000000
06020,25540,0.000000000,0.000000000,1.000000000,1.000000000
25652,34350,0.000000000,1.000000000,0.000000000,1.000000000
40405,40080,0.000000000,0.000000000,1.000000000,1.000000000
17077,30140,1.000000000,1.000000000,0.000000000,1.000000000
87582,21580,0.000000000,0.000000000,1.000000000,1.000000000
99650,99999,0.000000000,0.000000000,1.000000000,1.000000000
39852,12460,0.000000000,1.000000000,0.000000000,1.000000000
89404,49080,0.000000000,0.000000000,0.500000000,0.333333333
89404,99999,0.000000000,1.000000000,0.500000000,0.666666667
99778,99999,0.000000000,0.000000000,1.000000000,1.000000000
43916,48540,0.000000000,0.000000000,1.000000000,1.000000000
98556,36500,0.000000000,1.000000000,0.000000000,1.000000000
14638,40380,0.000000000,0.000000000,1.000000000,1.000000000
20402,47900,0.000000000,1.000000000,0.000000000,1.000000000
24411,44420,0.000000000,0.000000000,1.000000000,1.000000000
72615,25460,0.000000000,0.000000000,1.000000000,1.000000000
95625,46700,0.000000000,0.000000000,1.000000000,1.000000000
28201,16740,0.000000000,1.000000000,0.000000000,1.000000000
43322,32020,1.000000000,1.000000000,0.000000000,1.000000000
95980,99999,0.000000000,0.000000000,1.000000000,1.000000000
07175,35620,0.000000000,1.000000000,0.000000000,1.000000000
46782,19540,0.000000000,0.000000000,1.000000000,1.000000000
75849,99999,0.000000000,1.000000000,0.000000000,1.000000000
99763,99999,0.000000000,0.000000000,1.000000000,1.000000000
77467,20900,0.000000000,1.000000000,0.000000000,1.000000000
79733,13700,1.000000000,1.000000000,0.000000000,1.000000000
14557,12860,1.000000000,0.000000000,1.000000000,1.000000000
